Country Name,Country Code,Indicator Name,Indicator Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Nigeria,NGA,Real interest rate (%),FR.INR.RINR,-43.5726628,-9.711973747,16.61355048,25.28226568,2.767926713,-10.31976299,23.83785487,-10.81214181,8.613594343,19.36913623,-3.340372768,-0.373095114,11.6143345,4.190483705,23.70649656,-7.231326702,12.41647443,14.87001014,NA
Northern Mariana Islands,MNP,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Norway,NOR,Real interest rate (%),FR.INR.RINR,4.424802587,2.400480053,3.113083542,10.65119024,0.933060548,-5.811587911,6.839402413,10.6727404,1.778991981,-1.749793045,-4.495818488,-3.791171868,3.512962498,-3.277908161,10.22131316,NA,NA,NA,NA
Oman,OMN,Real interest rate (%),FR.INR.RINR,7.488325959,1.691790623,11.79590004,27.05372366,-1.214753858,-8.271451555,16.92736242,10.78085564,1.035739915,-2.888543424,-11.10800273,-4.84932321,0.640987982,-16.42337669,40.37916195,-10.10960051,-10.4857384,NA,NA
Pakistan,PAK,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.456381139,1.910929169,-6.77408831,4.189272918,-0.236896632,-5.079301224,2.879787935,-4.376665973,7.463811557,NA
Palau,PLW,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panama,PAN,Real interest rate (%),FR.INR.RINR,10.57892027,-3.548227928,8.879873298,9.721726365,9.13212665,11.87560643,9.841352317,8.764831092,8.696363412,6.726160356,6.797829985,6.152465374,5.072817964,2.495591358,7.01883409,5.198500627,0.619379189,2.206332908,NA
Papua New Guinea,PNG,Real interest rate (%),FR.INR.RINR,-2.339634378,11.2869505,1.865602224,2.759041425,7.046922551,3.92571826,8.692587774,1.423750329,7.406238639,15.55308067,-3.846865846,0.599424523,7.251934482,1.267265997,14.99935231,1.086016949,5.948318713,7.82,NA
Paraguay,PRY,Real interest rate (%),FR.INR.RINR,20.58739199,18.36440418,23.57165095,15.17311061,20.71919031,13.45787383,15.50914947,20.6281021,33.66740263,22.53349087,18.01913694,22.68058044,13.90127977,15.06534313,25.68919328,18.78928471,6.888268183,12.01629769,NA
Peru,PER,Real interest rate (%),FR.INR.RINR,20.54543134,18.95589973,21.73504241,24.82132461,29.93141766,25.40541455,23.21365579,20.1977667,17.76975315,17.41357729,21.93043396,15.58978769,20.19710857,20.70586668,17.93921685,14.09495695,13.28131327,17.30524789,NA
Philippines,PHL,Real interest rate (%),FR.INR.RINR,6.63062643,6.667883114,9.462382214,-4.57936545,4.870473676,4.916715438,6.491842172,4.777422863,6.07582317,4.323601484,4.116958779,4.601887334,5.433189672,1.117651519,5.636603047,3.310495795,2.54035617,3.707117331,NA
Poland,POL,Real interest rate (%),FR.INR.RINR,4.275482371,6.922126843,9.903846445,12.07567513,10.33174264,11.89055859,14.3799688,9.571035133,6.882684202,3.339406678,4.08006967,3.942427843,NA,NA,NA,NA,NA,NA,NA
Portugal,PRT,Real interest rate (%),FR.INR.RINR,10.02757514,9.173525005,5.026130157,3.321292245,1.830265503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,PRI,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Qatar,QAT,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.941283045,-15.54469459,-9.564258384,-3.592933392,-13.02820549,41.31136696,-2.3405383,-13.05145662,-0.216728956,NA
Romania,ROM,Real interest rate (%),FR.INR.RINR,11.43974432,6.860852939,-30.23816824,0.060047518,12.09486395,6.651688269,5.790445414,9.720249564,1.173344426,9.189523307,6.508237647,2.887164365,0.2792433,-0.476008196,12.52772308,7.592277324,4.361799184,13.03626533,NA
Russian Federation,RUS,Real interest rate (%),FR.INR.RINR,72.25533064,69.27649109,14.75980531,19.61636343,-18.95163392,-9.633221273,1.217968156,0.179272026,-0.707559355,-7.349731969,-7.227427496,-4.120035742,-3.313656292,-4.861586927,13.05434309,-2.951623894,-6.127156621,0.597101355,NA
Rwanda,RWA,Real interest rate (%),FR.INR.RINR,NA,6.868452022,0.517635176,14.57699465,28.66085611,13.76913367,16.15762674,22.89377763,-4.594172696,2.484144441,6.034051275,5.694458626,4.917078344,2.772402569,6.464106781,13.84745664,NA,NA,NA
Samoa,WSM,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,8.864738651,8.700738339,4.105284725,10.47027009,2.268757419,8.007705799,7.115820008,8.827784542,9.17236011,7.6352138,8.0898001,NA
San Marino,SMR,Real interest rate (%),FR.INR.RINR,9.394126976,10.0501506,9.568661531,7.662802324,6.25822089,6.402960437,5.945977,5.445030456,4.954367677,5.10642366,5.199837367,4.671190447,5.742193314,4.516088015,NA,NA,NA,NA,NA
Sao Tome and Principe,STP,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,14.92998382,24.49042238,17.55111651,17.31819671,5.745959771,6.906115832,4.602242575,15.46268992,15.33514816,13.23301596,14.31069078,NA
Saudi Arabia,SAU,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Senegal,SEN,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serbia,SRB,Real interest rate (%),FR.INR.RINR,NA,NA,NA,25.9799479,2.526557548,-40.0744911,-28.60305355,-2.315855496,2.429107972,2.961996845,0.994005416,3.610308636,0.935918577,3.124719661,5.539998816,11.83176612,8.090405904,11.2341234,NA
Seychelles,SYC,Real interest rate (%),FR.INR.RINR,16.00283518,18.64106434,12.83927343,9.51168464,8.982509265,9.315484484,4.853805394,6.078858419,4.390115782,-11.76545256,9.267881385,8.485236487,-0.820415611,-17.14862979,-9.53078703,17.64872983,5.569071501,-0.796814914,NA
Sierra Leone,SLE,Real interest rate (%),FR.INR.RINR,-3.566412808,1.961726597,21.13852795,0.047030662,8.225246385,22.23915831,-28.40156651,27.17119654,6.012398885,8.205919941,6.832610808,10.23587722,17.20214874,13.12893527,13.33638057,3.698556272,2.843157584,8.061838177,NA
Singapore,SGP,Real interest rate (%),FR.INR.RINR,3.441975427,5.154198272,5.017067423,8.919939008,11.11460354,2.118818744,8.049335834,6.280118477,6.918781898,0.878375222,3.161323581,3.199944189,-0.871677222,6.58710527,2.648628706,5.156616114,4.790537978,3.226650497,NA
Sint Maarten (Dutch part),SXM,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovak Republic,SVK,Real interest rate (%),FR.INR.RINR,6.328018971,9.324995438,11.77245516,15.31637071,12.769205,5.001822799,5.925995347,6.13811154,2.990377004,3.043433284,4.19328208,4.596170164,6.800639467,2.820349681,NA,NA,NA,NA,NA
Slovenia,SVN,Real interest rate (%),FR.INR.RINR,-4.545151243,10.16273582,10.5966062,8.458316041,5.449601884,10.02070108,5.888957507,5.192259522,4.943686483,5.208812974,6.03967883,5.185094474,1.669848315,2.433605169,2.899522316,NA,NA,NA,NA
Solomon Islands,SLB,Real interest rate (%),FR.INR.RINR,8.732289612,4.043239572,8.861837904,8.893640465,10.77214603,3.500295616,10.42800581,2.130200953,12.78079872,6.64863943,8.372089644,9.263774211,-2.099479877,10.05300147,17.64480716,8.357534882,1.948679277,3.231034303,NA
Somalia,SOM,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Africa,ZAF,Real interest rate (%),FR.INR.RINR,6.93468007,10.57563847,11.00167636,13.07325214,10.20495096,5.229739007,5.669250183,4.515189452,8.913389928,4.625068,4.912838062,4.354789726,4.707408096,6.590861831,3.150199659,2.453410003,2.789509084,3.121421597,NA
South Sudan,SSD,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,ESP,Real interest rate (%),FR.INR.RINR,4.873138688,4.869616838,3.607443414,2.471958227,1.284279575,1.723052117,0.932851381,-0.045284866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sri Lanka,LKA,Real interest rate (%),FR.INR.RINR,7.990567395,6.713065354,5.292278784,5.321447296,10.1385272,8.283195611,5.037695756,1.215629384,4.941103959,0.614428648,0.312845407,1.413562672,2.673213601,2.204690476,9.247815027,2.719941773,1.424270474,4.0352082,NA
St. Kitts and Nevis,KNA,Real interest rate (%),FR.INR.RINR,10.47454734,11.05296332,6.053999626,7.897563676,10.21932534,-18.11036798,6.806602355,7.774929427,14.54181707,6.632182958,12.13002019,-2.512255652,2.529355079,6.014744136,8.782773514,8.088959913,8.019500047,5.99208402,NA
St. Lucia,LCA,Real interest rate (%),FR.INR.RINR,7.412877696,17.76585548,6.015965625,8.909950777,9.620417643,3.102318652,16.0832813,10.41522986,11.14951635,9.606960568,2.503379412,8.053482856,0.483561726,11.75461815,10.8176633,7.853269175,6.962689836,11.82242739,NA
St. Martin (French part),MAF,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,Real interest rate (%),FR.INR.RINR,2.401087095,6.695108784,21.09508505,7.940247254,11.54182662,-7.451884624,4.629484962,10.44358085,15.38759593,5.478476365,6.400463693,6.624121584,1.140233464,8.773680042,11.04307935,5.750148299,7.19142441,8.052273868,NA
Sudan,SDN,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,SUR,Real interest rate (%),FR.INR.RINR,-62.5150551,22.21413352,30.64301972,27.38510783,-37.3463573,-16.67721716,-6.989640804,-16.30617977,-1.64916157,7.229822436,1.658005009,-18.34368343,6.898239666,-2.874922664,4.851802713,3.16905377,-1.03307081,0.067099089,NA
Swaziland,SWZ,Real interest rate (%),FR.INR.RINR,0.347010593,10.20065161,7.324234512,11.26082747,11.43266629,3.693979821,4.335532772,5.594039154,7.8257807,2.725561365,7.855342746,-5.463726569,8.67529878,1.371785918,5.033910908,10.82621392,2.510184629,0.421650348,NA
Sweden,SWE,Real interest rate (%),FR.INR.RINR,7.126586883,6.501590962,5.412245358,5.377359637,4.590673513,4.343562708,3.106107317,4.045218657,2.971578596,3.674886219,2.407061328,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,CHE,Real interest rate (%),FR.INR.RINR,4.705030552,4.778007535,4.043124583,4.477095772,3.666456688,2.742610504,3.016232913,3.298808659,2.42291029,2.337511706,2.861035124,0.805974757,0.627137074,0.54940511,3.210947689,2.388695006,2.334738646,2.582354656,NA
Syrian Arab Republic,SYR,Real interest rate (%),FR.INR.RINR,2.17085765,-5.950622053,2.819285346,9.327327157,1.449681017,-0.638996964,4.242805024,10.44145842,6.861551901,-2.564447937,-3.54251855,0.195058109,-1.60508874,-4.973439257,13.17656369,3.422471643,NA,NA,NA
Tajikistan,TJK,Real interest rate (%),FR.INR.RINR,NA,NA,6.227255099,-19.66571357,-0.215199369,2.382159626,-7.033483614,-3.452293238,-8.127845696,2.363931155,12.55573422,-5.500104577,-3.407952824,-3.415131296,8.928820011,10.42901936,10.15885067,11.91133856,NA
Tanzania,TZA,Real interest rate (%),FR.INR.RINR,12.58957616,12.27968756,4.712578398,-3.49209686,9.904284654,13.01958404,14.00848892,8.68260669,5.594363823,6.65094479,8.290013166,9.848427917,6.514326503,4.424810614,7.126185678,7.119161942,5.292291976,3.579168867,NA
Thailand,THA,Real interest rate (%),FR.INR.RINR,7.254736383,9.023669362,9.208076221,4.741088337,13.56517724,6.401004911,5.075492527,6.009056877,4.549111828,2.302152847,1.248564695,2.006092958,3.477130591,2.992711061,3.939173105,2.191527951,2.577569094,5.674698104,NA
Timor-Leste,TMP,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,11.55857112,11.14620552,18.16160777,16.87280236,6.32346298,4.414062235,5.204331068,7.567764034,3.012206245,-1.502871003,NA
Togo,TGO,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,TON,Real interest rate (%),FR.INR.RINR,13.86446839,5.567545888,12.01816649,8.811958131,4.622684869,8.011524582,7.860653813,2.397972991,1.839366279,5.807477504,5.476443564,-4.901703094,6.04332447,3.774627873,15.22300223,7.507128805,5.289840779,8.411162647,NA
Trinidad and Tobago,TTO,Real interest rate (%),FR.INR.RINR,10.71154743,10.30610579,14.21211755,19.15954105,8.436117595,3.231574245,12.44272453,18.72409553,1.238644712,2.791642344,-6.979899532,9.54791041,-0.888520811,-9.172622755,54.67761634,1.233005103,-7.623305691,10.49019493,NA
Tunisia,TUN,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkey,TUR,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,TKM,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turks and Caicos Islands,TCA,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,TUV,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,UGA,Real interest rate (%),FR.INR.RINR,9.86141311,15.03424725,17.72687057,11.10068608,21.68683165,10.62161427,17.33449568,22.99559284,10.32903873,4.339243937,21.76555229,15.90900435,10.98058255,13.2429703,5.576317024,9.698544046,16.01601003,2.543609133,NA
Ukraine,UKR,Real interest rate (%),FR.INR.RINR,-56.82517682,8.268449577,26.29107537,37.92865101,21.62683796,14.95540058,20.31046872,19.24206813,8.939414997,1.950031384,-6.726593173,0.253237725,-7.212425994,-8.625505014,6.88906986,1.86194549,1.413168275,9.635557608,NA
United Arab Emirates,ARE,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,1.293260977,-1.547978038,10.65205726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,Real interest rate (%),FR.INR.RINR,4.181558964,3.070886102,4.720504185,5.202440561,3.10024645,5.139482347,2.738190776,1.494618326,1.488955179,1.986008926,2.634628877,1.732794706,3.147770563,1.392773565,-1.567599446,-2.526018292,-1.770465298,-1.156138003,NA
United States,USA,Real interest rate (%),FR.INR.RINR,6.605386664,6.328888084,6.617484828,7.191400278,6.47359439,6.806467105,4.526824077,3.090854874,2.082496989,1.55611022,2.889106967,4.737728449,5.25661433,3.073968706,2.461369796,2.015138752,1.261309069,1.475911625,NA
Uruguay,URY,Real interest rate (%),FR.INR.RINR,36.87110201,47.06251054,31.14081715,37.37846332,43.80581259,41.0651664,41.71555543,93.91507816,36.38129894,12.3282787,12.84458548,2.550076187,-0.43664832,4.095474221,9.914350443,5.233381672,1.612867713,2.234811113,NA
Uzbekistan,UZB,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vanuatu,VUT,Real interest rate (%),FR.INR.RINR,8.638450338,8.251315638,7.096620433,2.58996487,7.001217719,7.50560848,4.907291985,4.500296285,5.07157678,5.372201934,7.015168256,4.211939564,2.550918769,-1.890794363,3.109551952,2.814360789,NA,NA,NA
"Venezuela, RB",VEN,Real interest rate (%),FR.INR.RINR,-7.917595471,-35.31445743,-10.64519029,23.09878633,4.701637098,-3.28587533,13.38442313,2.672189947,-7.218669896,-11.53910259,-9.872293159,-2.058999173,1.434858453,-5.964399617,11.18564461,-18.90855875,-8.583113847,2.034527031,NA
Vietnam,VNM,Real interest rate (%),FR.INR.RINR,NA,10.49086478,7.335317272,5.110481687,6.587525884,-0.935987892,6.567109833,3.925469924,2.424537286,0.448570687,1.667582352,2.401517261,1.413637869,-5.616335289,3.627938694,0.946596857,-3.551743869,2.294928962,NA
Virgin Islands (U.S.),VIR,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Bank and Gaza,WBG,Real interest rate (%),FR.INR.RINR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yemen, Rep.",YEM,Real interest rate (%),FR.INR.RINR,NA,-3.889803638,8.143820141,28.8771592,-7.026456186,-3.084318613,14.35723398,8.275501073,6.409511239,3.844143697,-0.449960746,3.883621158,6.413407619,-1.977582126,29.25589151,-0.264074684,5.688111916,17.46213709,NA
Zambia,ZMB,Real interest rate (%),FR.INR.RINR,5.424613944,25.1158389,16.45010419,10.3014303,15.79248659,6.153185563,17.6705516,21.24485828,17.3856553,8.942576069,9.563286709,8.724424401,5.357972578,6.360586233,9.857312886,8.263372252,5.636790784,5.552910956,NA
Zimbabwe,ZWE,Real interest rate (%),FR.INR.RINR,30.7585189,23.16825837,36.47587263,94.72680407,43.8666959,67.15874238,38.20172555,32.87435307,81.3321256,252.1153203,219.2751117,NA,NA,NA,NA,NA,NA,NA,NA
